[Czas: 17:13:37.837]	[Komisja B] [P] Przewodniczący 0 w komisji B: Rozpoczynam pracę.
[Czas: 17:13:40.662]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1017057] treść nr: 6
[Czas: 17:13:40.727]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1017090] treść nr: 30
[Czas: 17:13:40.727]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1017090] |	 Wynik cząstkowy: 3
[Czas: 17:13:40.727]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1017090] |	 Wynik cząstkowy: 83
[Czas: 17:13:40.727]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1017090] |	 Wynik cząstkowy: 58
[Czas: 17:13:40.727]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1017090] |	 ZDAŁ B |	 Wynik: 48.00 pkt
[Czas: 17:13:40.727]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1017092] treść nr: 43
[Czas: 17:13:40.728]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1017092] treść nr: 35
[Czas: 17:13:40.728]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1017092] treść nr: 38
[Czas: 17:13:40.728]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1017092] |	 Wynik cząstkowy: 23
[Czas: 17:13:40.728]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1017092] |	 Wynik cząstkowy: 41
[Czas: 17:13:40.728]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1017092] |	 Wynik cząstkowy: 69
[Czas: 17:13:40.728]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1017092] |	 ZDAŁ B |	 Wynik: 44.33 pkt
[Czas: 17:13:40.729]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1017093] treść nr: 20
[Czas: 17:13:40.729]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1017093] treść nr: 32
[Czas: 17:13:40.729]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1017093] treść nr: 49
[Czas: 17:13:40.729]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1017093] |	 Wynik cząstkowy: 65
[Czas: 17:13:40.729]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1017093] |	 Wynik cząstkowy: 35
[Czas: 17:13:40.729]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1017093] |	 Wynik cząstkowy: 86
[Czas: 17:13:40.729]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1017093] |	 ZDAŁ B |	 Wynik: 62.00 pkt
[Czas: 17:13:40.767]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1017094] treść nr: 26
[Czas: 17:13:40.767]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1017094] treść nr: 46
[Czas: 17:13:40.767]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1017094] treść nr: 24
[Czas: 17:13:40.767]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1017094] |	 Wynik cząstkowy: 96
[Czas: 17:13:40.767]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1017094] |	 Wynik cząstkowy: 86
[Czas: 17:13:40.767]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1017094] |	 Wynik cząstkowy: 53
[Czas: 17:13:40.767]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1017094] |	 ZDAŁ B |	 Wynik: 78.33 pkt
[Czas: 17:13:40.768]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1017095] treść nr: 2
[Czas: 17:13:40.768]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1017095] treść nr: 18
[Czas: 17:13:40.768]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1017095] treść nr: 40
[Czas: 17:13:40.768]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1017095] |	 Wynik cząstkowy: 70
[Czas: 17:13:40.768]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1017095] |	 Wynik cząstkowy: 31
[Czas: 17:13:40.768]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1017095] |	 Wynik cząstkowy: 48
[Czas: 17:13:40.768]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1017095] |	 ZDAŁ B |	 Wynik: 49.67 pkt
[Czas: 17:13:40.769]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1017096] treść nr: 28
[Czas: 17:13:40.769]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1017096] treść nr: 29
[Czas: 17:13:40.769]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1017096] treść nr: 25
[Czas: 17:13:40.769]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1017096] |	 Wynik cząstkowy: 8
[Czas: 17:13:40.769]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1017096] |	 Wynik cząstkowy: 23
[Czas: 17:13:40.769]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1017096] |	 Wynik cząstkowy: 3
[Czas: 17:13:40.769]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1017096] |	 OBLAŁ B |	 Wynik: 11.33 pkt
[Czas: 17:13:40.770]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1017097] treść nr: 18
[Czas: 17:13:40.770]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1017097] treść nr: 42
[Czas: 17:13:40.770]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1017097] treść nr: 19
[Czas: 17:13:40.770]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1017097] |	 Wynik cząstkowy: 18
[Czas: 17:13:40.770]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1017097] |	 Wynik cząstkowy: 51
[Czas: 17:13:40.770]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1017097] |	 Wynik cząstkowy: 17
[Czas: 17:13:40.770]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1017097] |	 OBLAŁ B |	 Wynik: 28.67 pkt
[Czas: 17:13:40.771]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1017098] treść nr: 6
[Czas: 17:13:40.771]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1017098] treść nr: 22
[Czas: 17:13:40.771]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1017098] treść nr: 44
[Czas: 17:13:40.771]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1017098] |	 Wynik cząstkowy: 7
[Czas: 17:13:40.771]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1017098] |	 Wynik cząstkowy: 73
[Czas: 17:13:40.771]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1017098] |	 Wynik cząstkowy: 45
[Czas: 17:13:40.771]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1017098] |	 ZDAŁ B |	 Wynik: 41.67 pkt
[Czas: 17:13:40.772]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1017099] treść nr: 6
[Czas: 17:13:40.772]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1017099] treść nr: 36
[Czas: 17:13:40.772]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1017099] treść nr: 28
[Czas: 17:13:40.772]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1017099] |	 Wynik cząstkowy: 38
[Czas: 17:13:40.772]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1017099] |	 Wynik cząstkowy: 6
[Czas: 17:13:40.772]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1017099] |	 Wynik cząstkowy: 47
[Czas: 17:13:40.773]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1017099] |	 ZDAŁ B |	 Wynik: 30.33 pkt
[Czas: 17:13:40.773]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1017100] treść nr: 47
[Czas: 17:13:40.773]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1017100] treść nr: 40
[Czas: 17:13:40.773]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1017100] treść nr: 16
[Czas: 17:13:40.774]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1017100] |	 Wynik cząstkowy: 38
[Czas: 17:13:40.774]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1017100] |	 Wynik cząstkowy: 66
[Czas: 17:13:40.774]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1017100] |	 Wynik cząstkowy: 90
[Czas: 17:13:40.774]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1017100] |	 ZDAŁ B |	 Wynik: 64.67 pkt
[Czas: 17:13:40.774]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1017101] treść nr: 50
[Czas: 17:13:40.774]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1017101] treść nr: 8
[Czas: 17:13:40.774]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1017101] treść nr: 30
[Czas: 17:13:40.775]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1017101] |	 Wynik cząstkowy: 75
[Czas: 17:13:40.775]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1017101] |	 Wynik cząstkowy: 13
[Czas: 17:13:40.775]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1017101] |	 Wynik cząstkowy: 32
[Czas: 17:13:40.775]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1017101] |	 ZDAŁ B |	 Wynik: 40.00 pkt
[Czas: 17:13:40.775]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1017102] treść nr: 11
[Czas: 17:13:40.775]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1017102] treść nr: 35
[Czas: 17:13:40.776]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1017102] treść nr: 22
[Czas: 17:13:40.776]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1017102] |	 Wynik cząstkowy: 39
[Czas: 17:13:40.776]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1017102] |	 Wynik cząstkowy: 43
[Czas: 17:13:40.776]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1017102] |	 Wynik cząstkowy: 78
[Czas: 17:13:40.776]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1017102] |	 ZDAŁ B |	 Wynik: 53.33 pkt
[Czas: 17:13:40.776]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1017103] treść nr: 41
[Czas: 17:13:40.776]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1017103] treść nr: 1
[Czas: 17:13:40.777]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1017103] treść nr: 46
[Czas: 17:13:40.777]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1017103] |	 Wynik cząstkowy: 37
[Czas: 17:13:40.777]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1017103] |	 Wynik cząstkowy: 55
[Czas: 17:13:40.777]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1017103] |	 Wynik cząstkowy: 51
[Czas: 17:13:40.777]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1017103] |	 ZDAŁ B |	 Wynik: 47.67 pkt
[Czas: 17:13:40.778]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1017104] treść nr: 17
[Czas: 17:13:40.778]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1017104] treść nr: 13
[Czas: 17:13:40.778]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1017104] treść nr: 41
[Czas: 17:13:40.778]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1017104] |	 Wynik cząstkowy: 0
[Czas: 17:13:40.778]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1017104] |	 Wynik cząstkowy: 42
[Czas: 17:13:40.778]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1017104] |	 Wynik cząstkowy: 52
[Czas: 17:13:40.778]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1017104] |	 ZDAŁ B |	 Wynik: 31.33 pkt
[Czas: 17:13:40.779]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1017105] treść nr: 46
[Czas: 17:13:40.779]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1017105] treść nr: 42
[Czas: 17:13:40.779]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1017105] treść nr: 23
[Czas: 17:13:40.779]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1017105] |	 Wynik cząstkowy: 32
[Czas: 17:13:40.779]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1017105] |	 Wynik cząstkowy: 29
[Czas: 17:13:40.779]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1017105] |	 Wynik cząstkowy: 63
[Czas: 17:13:40.780]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1017105] |	 ZDAŁ B |	 Wynik: 41.33 pkt
[Czas: 17:13:40.780]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1017106] treść nr: 11
[Czas: 17:13:40.780]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1017106] treść nr: 31
[Czas: 17:13:40.780]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1017106] treść nr: 13
[Czas: 17:13:40.781]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1017106] |	 Wynik cząstkowy: 41
[Czas: 17:13:40.781]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1017106] |	 Wynik cząstkowy: 39
[Czas: 17:13:40.781]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1017106] |	 Wynik cząstkowy: 94
[Czas: 17:13:40.781]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1017106] |	 ZDAŁ B |	 Wynik: 58.00 pkt
[Czas: 17:13:40.781]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1017107] treść nr: 20
[Czas: 17:13:40.781]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1017107] treść nr: 19
[Czas: 17:13:40.781]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1017107] treść nr: 17
[Czas: 17:13:40.782]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1017107] |	 Wynik cząstkowy: 90
[Czas: 17:13:40.782]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1017107] |	 Wynik cząstkowy: 42
[Czas: 17:13:40.782]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1017107] |	 Wynik cząstkowy: 83
[Czas: 17:13:40.782]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1017107] |	 ZDAŁ B |	 Wynik: 71.67 pkt
[Czas: 17:13:40.783]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1017108] treść nr: 18
[Czas: 17:13:40.783]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1017108] treść nr: 42
[Czas: 17:13:40.783]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1017108] treść nr: 10
[Czas: 17:13:40.783]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1017108] |	 Wynik cząstkowy: 62
[Czas: 17:13:40.783]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1017108] |	 Wynik cząstkowy: 26
[Czas: 17:13:40.783]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1017108] |	 Wynik cząstkowy: 12
[Czas: 17:13:40.783]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1017108] |	 ZDAŁ B |	 Wynik: 33.33 pkt
[Czas: 17:13:40.783]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1017109] treść nr: 20
[Czas: 17:13:40.783]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1017109] treść nr: 45
[Czas: 17:13:40.783]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1017109] treść nr: 29
[Czas: 17:13:40.784]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1017109] |	 Wynik cząstkowy: 42
[Czas: 17:13:40.784]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1017109] |	 Wynik cząstkowy: 72
[Czas: 17:13:40.784]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1017109] |	 Wynik cząstkowy: 59
[Czas: 17:13:40.784]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1017109] |	 ZDAŁ B |	 Wynik: 57.67 pkt
[Czas: 17:13:40.785]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1017111] treść nr: 43
[Czas: 17:13:40.785]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1017111] treść nr: 38
[Czas: 17:13:40.785]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1017111] treść nr: 16
[Czas: 17:13:40.785]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1017111] |	 Wynik cząstkowy: 21
[Czas: 17:13:40.785]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1017111] |	 Wynik cząstkowy: 14
[Czas: 17:13:40.785]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1017111] |	 Wynik cząstkowy: 35
[Czas: 17:13:40.785]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1017111] |	 OBLAŁ B |	 Wynik: 23.33 pkt
[Czas: 17:13:40.786]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1017112] treść nr: 17
[Czas: 17:13:40.786]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1017112] treść nr: 10
[Czas: 17:13:40.786]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1017112] treść nr: 28
[Czas: 17:13:40.786]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1017112] |	 Wynik cząstkowy: 9
[Czas: 17:13:40.786]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1017112] |	 Wynik cząstkowy: 51
