[Czas: 15:42:48.749]	[Komisja A] [P] Przewodniczący 0 w komisji A: Rozpoczynam pracę.
[Czas: 15:42:51.164]	[Komisja A] [PID: 887229] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Zadał kandydatowi [PID: 887240] treść nr: 24
[Czas: 15:43:02.111]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Ocenił kandydata [PID: 887294] |	 Wynik cząstkowy: 22
[Czas: 15:43:02.111]	[Komisja A] [PID: 887229] |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Ocenił kandydata [PID: 887294] |	 Wynik cząstkowy: 96
[Czas: 15:43:02.111]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Ocenił kandydata [PID: 887294] |	 Wynik cząstkowy: 46
[Czas: 15:43:02.111]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Ocenił kandydata [PID: 887294] |	 Wynik cząstkowy: 15
[Czas: 15:43:02.112]	[Komisja A] [PID: 887229] |	 Kandydat [PID: 887294] |	 ZDAŁ A (-> B) |	 Wynik: 42.60 pkt
[Czas: 15:43:02.113]	[Komisja A] [PID: 887229] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Zadał kandydatowi [PID: 887295] treść nr: 46
[Czas: 15:43:02.113]	[Komisja A] [PID: 887229] |	 Pytanie nr: 2 |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Zadał kandydatowi [PID: 887295] treść nr: 37
[Czas: 15:43:02.113]	[Komisja A] [PID: 887229] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Zadał kandydatowi [PID: 887295] treść nr: 45
[Czas: 15:43:02.113]	[Komisja A] [PID: 887229] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Zadał kandydatowi [PID: 887295] treść nr: 23
[Czas: 15:43:02.113]	[Komisja A] [PID: 887229] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Zadał kandydatowi [PID: 887295] treść nr: 8
[Czas: 15:43:02.315]	[Komisja A] [PID: 887229] |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Ocenił kandydata [PID: 887295] |	 Wynik cząstkowy: 8
[Czas: 15:43:02.315]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Ocenił kandydata [PID: 887295] |	 Wynik cząstkowy: 4
[Czas: 15:43:02.315]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Ocenił kandydata [PID: 887295] |	 Wynik cząstkowy: 28
[Czas: 15:43:02.315]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Ocenił kandydata [PID: 887295] |	 Wynik cząstkowy: 39
[Czas: 15:43:02.315]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Ocenił kandydata [PID: 887295] |	 Wynik cząstkowy: 39
[Czas: 15:43:02.316]	[Komisja A] [PID: 887229] |	 Kandydat [PID: 887295] |	 OBLAŁ A (Koniec) |	 Wynik: 23.60 pkt
[Czas: 15:43:02.316]	[Komisja A] [PID: 887229] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Zadał kandydatowi [PID: 887296] treść nr: 3
[Czas: 15:43:02.317]	[Komisja A] [PID: 887229] |	 Pytanie nr: 2 |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Zadał kandydatowi [PID: 887296] treść nr: 34
[Czas: 15:43:02.317]	[Komisja A] [PID: 887229] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Zadał kandydatowi [PID: 887296] treść nr: 31
[Czas: 15:43:02.317]	[Komisja A] [PID: 887229] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Zadał kandydatowi [PID: 887296] treść nr: 22
[Czas: 15:43:02.317]	[Komisja A] [PID: 887229] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Zadał kandydatowi [PID: 887296] treść nr: 30
[Czas: 15:43:02.519]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Ocenił kandydata [PID: 887296] |	 Wynik cząstkowy: 40
[Czas: 15:43:02.519]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Ocenił kandydata [PID: 887296] |	 Wynik cząstkowy: 94
[Czas: 15:43:02.519]	[Komisja A] [PID: 887229] |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Ocenił kandydata [PID: 887296] |	 Wynik cząstkowy: 47
[Czas: 15:43:02.518]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Ocenił kandydata [PID: 887296] |	 Wynik cząstkowy: 28
[Czas: 15:43:02.518]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Ocenił kandydata [PID: 887296] |	 Wynik cząstkowy: 43
[Czas: 15:43:02.519]	[Komisja A] [PID: 887229] |	 Kandydat [PID: 887296] |	 ZDAŁ A (-> B) |	 Wynik: 50.40 pkt
[Czas: 15:43:02.520]	[Komisja A] [PID: 887229] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Zadał kandydatowi [PID: 887297] treść nr: 29
[Czas: 15:43:02.520]	[Komisja A] [PID: 887229] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Zadał kandydatowi [PID: 887297] treść nr: 27
[Czas: 15:43:02.520]	[Komisja A] [PID: 887229] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Zadał kandydatowi [PID: 887297] treść nr: 40
[Czas: 15:43:02.520]	[Komisja A] [PID: 887229] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Zadał kandydatowi [PID: 887297] treść nr: 48
[Czas: 15:43:02.521]	[Komisja A] [PID: 887229] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Zadał kandydatowi [PID: 887297] treść nr: 21
[Czas: 15:43:02.730]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Ocenił kandydata [PID: 887297] |	 Wynik cząstkowy: 46
[Czas: 15:43:02.730]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Ocenił kandydata [PID: 887297] |	 Wynik cząstkowy: 13
[Czas: 15:43:02.730]	[Komisja A] [PID: 887229] |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Ocenił kandydata [PID: 887297] |	 Wynik cząstkowy: 4
[Czas: 15:43:02.730]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Ocenił kandydata [PID: 887297] |	 Wynik cząstkowy: 41
[Czas: 15:43:02.730]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Ocenił kandydata [PID: 887297] |	 Wynik cząstkowy: 38
[Czas: 15:43:02.731]	[Komisja A] [PID: 887229] |	 Kandydat [PID: 887297] |	 OBLAŁ A (Koniec) |	 Wynik: 28.40 pkt
[Czas: 15:43:02.731]	[Komisja A] [PID: 887229] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Zadał kandydatowi [PID: 887298] treść nr: 2
[Czas: 15:43:02.732]	[Komisja A] [PID: 887229] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Zadał kandydatowi [PID: 887298] treść nr: 13
[Czas: 15:43:02.732]	[Komisja A] [PID: 887229] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Zadał kandydatowi [PID: 887298] treść nr: 39
[Czas: 15:43:02.732]	[Komisja A] [PID: 887229] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Zadał kandydatowi [PID: 887298] treść nr: 24
[Czas: 15:43:02.732]	[Komisja A] [PID: 887229] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Zadał kandydatowi [PID: 887298] treść nr: 22
[Czas: 15:43:02.938]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Ocenił kandydata [PID: 887298] |	 Wynik cząstkowy: 79
[Czas: 15:43:02.938]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Ocenił kandydata [PID: 887298] |	 Wynik cząstkowy: 84
[Czas: 15:43:02.938]	[Komisja A] [PID: 887229] |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Ocenił kandydata [PID: 887298] |	 Wynik cząstkowy: 39
[Czas: 15:43:02.938]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Ocenił kandydata [PID: 887298] |	 Wynik cząstkowy: 10
[Czas: 15:43:02.938]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Ocenił kandydata [PID: 887298] |	 Wynik cząstkowy: 72
[Czas: 15:43:02.939]	[Komisja A] [PID: 887229] |	 Kandydat [PID: 887298] |	 ZDAŁ A (-> B) |	 Wynik: 56.80 pkt
[Czas: 15:43:02.939]	[Komisja A] [PID: 887229] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Zadał kandydatowi [PID: 887299] treść nr: 43
[Czas: 15:43:02.940]	[Komisja A] [PID: 887229] |	 Pytanie nr: 2 |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Zadał kandydatowi [PID: 887299] treść nr: 39
[Czas: 15:43:02.940]	[Komisja A] [PID: 887229] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Zadał kandydatowi [PID: 887299] treść nr: 30
[Czas: 15:43:02.940]	[Komisja A] [PID: 887229] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Zadał kandydatowi [PID: 887299] treść nr: 14
[Czas: 15:43:02.940]	[Komisja A] [PID: 887229] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Zadał kandydatowi [PID: 887299] treść nr: 18
[Czas: 15:43:03.141]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Ocenił kandydata [PID: 887299] |	 Wynik cząstkowy: 40
[Czas: 15:43:03.141]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Ocenił kandydata [PID: 887299] |	 Wynik cząstkowy: 31
[Czas: 15:43:03.141]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Ocenił kandydata [PID: 887299] |	 Wynik cząstkowy: 81
[Czas: 15:43:03.141]	[Komisja A] [PID: 887229] |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Ocenił kandydata [PID: 887299] |	 Wynik cząstkowy: 44
[Czas: 15:43:03.141]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Ocenił kandydata [PID: 887299] |	 Wynik cząstkowy: 25
[Czas: 15:43:03.142]	[Komisja A] [PID: 887229] |	 Kandydat [PID: 887299] |	 ZDAŁ A (-> B) |	 Wynik: 44.20 pkt
[Czas: 15:43:03.142]	[Komisja A] [PID: 887229] |	 Kandydat [PID: 887300] (Stary) |	 ZALICZONA A (Wcześniej) |	 Przekierowanie do B
[Czas: 15:43:03.143]	[Komisja A] [PID: 887229] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Zadał kandydatowi [PID: 887301] treść nr: 45
[Czas: 15:43:03.143]	[Komisja A] [PID: 887229] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Zadał kandydatowi [PID: 887301] treść nr: 42
[Czas: 15:43:03.143]	[Komisja A] [PID: 887229] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Zadał kandydatowi [PID: 887301] treść nr: 1
[Czas: 15:43:03.143]	[Komisja A] [PID: 887229] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Zadał kandydatowi [PID: 887301] treść nr: 32
[Czas: 15:43:03.144]	[Komisja A] [PID: 887229] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Zadał kandydatowi [PID: 887301] treść nr: 23
[Czas: 15:43:03.345]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Ocenił kandydata [PID: 887301] |	 Wynik cząstkowy: 43
[Czas: 15:43:03.345]	[Komisja A] [PID: 887229] |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Ocenił kandydata [PID: 887301] |	 Wynik cząstkowy: 34
[Czas: 15:43:03.345]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Ocenił kandydata [PID: 887301] |	 Wynik cząstkowy: 17
[Czas: 15:43:03.345]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Ocenił kandydata [PID: 887301] |	 Wynik cząstkowy: 50
[Czas: 15:43:03.345]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Ocenił kandydata [PID: 887301] |	 Wynik cząstkowy: 38
[Czas: 15:43:03.345]	[Komisja A] [PID: 887229] |	 Kandydat [PID: 887301] |	 ZDAŁ A (-> B) |	 Wynik: 36.40 pkt
[Czas: 15:43:03.346]	[Komisja A] [PID: 887229] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Zadał kandydatowi [PID: 887302] treść nr: 31
[Czas: 15:43:03.346]	[Komisja A] [PID: 887229] |	 Pytanie nr: 2 |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Zadał kandydatowi [PID: 887302] treść nr: 18
[Czas: 15:43:03.346]	[Komisja A] [PID: 887229] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Zadał kandydatowi [PID: 887302] treść nr: 45
[Czas: 15:43:03.346]	[Komisja A] [PID: 887229] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Zadał kandydatowi [PID: 887302] treść nr: 5
[Czas: 15:43:03.347]	[Komisja A] [PID: 887229] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Zadał kandydatowi [PID: 887302] treść nr: 41
[Czas: 15:43:03.548]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Ocenił kandydata [PID: 887302] |	 Wynik cząstkowy: 54
[Czas: 15:43:03.548]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Ocenił kandydata [PID: 887302] |	 Wynik cząstkowy: 31
[Czas: 15:43:03.548]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Ocenił kandydata [PID: 887302] |	 Wynik cząstkowy: 6
[Czas: 15:43:03.548]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Ocenił kandydata [PID: 887302] |	 Wynik cząstkowy: 56
[Czas: 15:43:03.548]	[Komisja A] [PID: 887229] |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Ocenił kandydata [PID: 887302] |	 Wynik cząstkowy: 72
[Czas: 15:43:03.549]	[Komisja A] [PID: 887229] |	 Kandydat [PID: 887302] |	 ZDAŁ A (-> B) |	 Wynik: 43.80 pkt
[Czas: 15:43:03.549]	[Komisja A] [PID: 887229] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Zadał kandydatowi [PID: 887304] treść nr: 24
[Czas: 15:43:03.549]	[Komisja A] [PID: 887229] |	 Pytanie nr: 2 |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Zadał kandydatowi [PID: 887304] treść nr: 48
[Czas: 15:43:03.550]	[Komisja A] [PID: 887229] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Zadał kandydatowi [PID: 887304] treść nr: 1
[Czas: 15:43:03.550]	[Komisja A] [PID: 887229] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Zadał kandydatowi [PID: 887304] treść nr: 39
[Czas: 15:43:03.550]	[Komisja A] [PID: 887229] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Zadał kandydatowi [PID: 887304] treść nr: 17
[Czas: 15:43:03.755]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Ocenił kandydata [PID: 887304] |	 Wynik cząstkowy: 13
[Czas: 15:43:03.755]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Ocenił kandydata [PID: 887304] |	 Wynik cząstkowy: 31
[Czas: 15:43:03.755]	[Komisja A] [PID: 887229] |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Ocenił kandydata [PID: 887304] |	 Wynik cząstkowy: 4
[Czas: 15:43:03.755]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Ocenił kandydata [PID: 887304] |	 Wynik cząstkowy: 7
[Czas: 15:43:03.755]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Ocenił kandydata [PID: 887304] |	 Wynik cząstkowy: 33
[Czas: 15:43:03.756]	[Komisja A] [PID: 887229] |	 Kandydat [PID: 887304] |	 OBLAŁ A (Koniec) |	 Wynik: 17.60 pkt
[Czas: 15:43:03.756]	[Komisja A] [PID: 887229] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Zadał kandydatowi [PID: 887305] treść nr: 27
[Czas: 15:43:03.757]	[Komisja A] [PID: 887229] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Zadał kandydatowi [PID: 887305] treść nr: 2
[Czas: 15:43:03.757]	[Komisja A] [PID: 887229] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Zadał kandydatowi [PID: 887305] treść nr: 5
[Czas: 15:43:03.757]	[Komisja A] [PID: 887229] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Zadał kandydatowi [PID: 887305] treść nr: 21
[Czas: 15:43:03.757]	[Komisja A] [PID: 887229] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Zadał kandydatowi [PID: 887305] treść nr: 33
[Czas: 15:43:03.959]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Ocenił kandydata [PID: 887305] |	 Wynik cząstkowy: 4
[Czas: 15:43:03.959]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Ocenił kandydata [PID: 887305] |	 Wynik cząstkowy: 18
[Czas: 15:43:03.959]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Ocenił kandydata [PID: 887305] |	 Wynik cząstkowy: 88
[Czas: 15:43:03.959]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Ocenił kandydata [PID: 887305] |	 Wynik cząstkowy: 69
[Czas: 15:43:03.959]	[Komisja A] [PID: 887229] |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Ocenił kandydata [PID: 887305] |	 Wynik cząstkowy: 51
[Czas: 15:43:03.959]	[Komisja A] [PID: 887229] |	 Kandydat [PID: 887305] |	 ZDAŁ A (-> B) |	 Wynik: 46.00 pkt
[Czas: 15:43:03.960]	[Komisja A] [PID: 887229] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Zadał kandydatowi [PID: 887306] treść nr: 2
[Czas: 15:43:03.960]	[Komisja A] [PID: 887229] |	 Pytanie nr: 2 |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Zadał kandydatowi [PID: 887306] treść nr: 39
[Czas: 15:43:03.960]	[Komisja A] [PID: 887229] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Zadał kandydatowi [PID: 887306] treść nr: 25
[Czas: 15:43:03.960]	[Komisja A] [PID: 887229] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Zadał kandydatowi [PID: 887306] treść nr: 48
[Czas: 15:43:03.961]	[Komisja A] [PID: 887229] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Zadał kandydatowi [PID: 887306] treść nr: 45
[Czas: 15:43:04.162]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Ocenił kandydata [PID: 887306] |	 Wynik cząstkowy: 72
[Czas: 15:43:04.162]	[Komisja A] [PID: 887229] |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Ocenił kandydata [PID: 887306] |	 Wynik cząstkowy: 25
[Czas: 15:43:04.162]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Ocenił kandydata [PID: 887306] |	 Wynik cząstkowy: 42
[Czas: 15:43:04.163]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Ocenił kandydata [PID: 887306] |	 Wynik cząstkowy: 44
[Czas: 15:43:04.163]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Ocenił kandydata [PID: 887306] |	 Wynik cząstkowy: 22
[Czas: 15:43:04.163]	[Komisja A] [PID: 887229] |	 Kandydat [PID: 887306] |	 ZDAŁ A (-> B) |	 Wynik: 41.00 pkt
[Czas: 15:43:04.164]	[Komisja A] [PID: 887229] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Zadał kandydatowi [PID: 887307] treść nr: 37
[Czas: 15:43:04.164]	[Komisja A] [PID: 887229] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Zadał kandydatowi [PID: 887307] treść nr: 21
[Czas: 15:43:04.165]	[Komisja A] [PID: 887229] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Zadał kandydatowi [PID: 887307] treść nr: 10
[Czas: 15:43:04.165]	[Komisja A] [PID: 887229] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Zadał kandydatowi [PID: 887307] treść nr: 39
[Czas: 15:43:04.165]	[Komisja A] [PID: 887229] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Zadał kandydatowi [PID: 887307] treść nr: 9
[Czas: 15:43:04.367]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Ocenił kandydata [PID: 887307] |	 Wynik cząstkowy: 52
[Czas: 15:43:04.367]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Ocenił kandydata [PID: 887307] |	 Wynik cząstkowy: 48
[Czas: 15:43:04.367]	[Komisja A] [PID: 887229] |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Ocenił kandydata [PID: 887307] |	 Wynik cząstkowy: 64
[Czas: 15:43:04.367]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Ocenił kandydata [PID: 887307] |	 Wynik cząstkowy: 30
[Czas: 15:43:04.367]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Ocenił kandydata [PID: 887307] |	 Wynik cząstkowy: 77
[Czas: 15:43:04.367]	[Komisja A] [PID: 887229] |	 Kandydat [PID: 887307] |	 ZDAŁ A (-> B) |	 Wynik: 54.20 pkt
[Czas: 15:43:04.368]	[Komisja A] [PID: 887229] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Zadał kandydatowi [PID: 887308] treść nr: 2
[Czas: 15:43:04.368]	[Komisja A] [PID: 887229] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Zadał kandydatowi [PID: 887308] treść nr: 38
[Czas: 15:43:04.368]	[Komisja A] [PID: 887229] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Zadał kandydatowi [PID: 887308] treść nr: 48
[Czas: 15:43:04.368]	[Komisja A] [PID: 887229] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Zadał kandydatowi [PID: 887308] treść nr: 6
[Czas: 15:43:04.368]	[Komisja A] [PID: 887229] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Zadał kandydatowi [PID: 887308] treść nr: 8
[Czas: 15:43:04.572]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Ocenił kandydata [PID: 887308] |	 Wynik cząstkowy: 91
[Czas: 15:43:04.572]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Ocenił kandydata [PID: 887308] |	 Wynik cząstkowy: 82
[Czas: 15:43:04.572]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Ocenił kandydata [PID: 887308] |	 Wynik cząstkowy: 85
[Czas: 15:43:04.572]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Ocenił kandydata [PID: 887308] |	 Wynik cząstkowy: 98
[Czas: 15:43:04.572]	[Komisja A] [PID: 887229] |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Ocenił kandydata [PID: 887308] |	 Wynik cząstkowy: 33
[Czas: 15:43:04.573]	[Komisja A] [PID: 887229] |	 Kandydat [PID: 887308] |	 ZDAŁ A (-> B) |	 Wynik: 77.80 pkt
[Czas: 15:43:04.573]	[Komisja A] [PID: 887229] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Zadał kandydatowi [PID: 887309] treść nr: 15
[Czas: 15:43:04.573]	[Komisja A] [PID: 887229] |	 Pytanie nr: 2 |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Zadał kandydatowi [PID: 887309] treść nr: 29
[Czas: 15:43:04.574]	[Komisja A] [PID: 887229] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Zadał kandydatowi [PID: 887309] treść nr: 34
[Czas: 15:43:04.574]	[Komisja A] [PID: 887229] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Zadał kandydatowi [PID: 887309] treść nr: 41
[Czas: 15:43:04.574]	[Komisja A] [PID: 887229] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Zadał kandydatowi [PID: 887309] treść nr: 28
[Czas: 15:43:04.778]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Ocenił kandydata [PID: 887309] |	 Wynik cząstkowy: 79
[Czas: 15:43:04.778]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Ocenił kandydata [PID: 887309] |	 Wynik cząstkowy: 69
