[Czas: 11:54:57.879]	[Komisja A] [P] Przewodniczący 0 w komisji A: Rozpoczynam pracę.
[Czas: 11:55:04.862]	[Komisja A] [PID: 316758] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Zadał kandydatowi [PID: 316760] treść nr: 31
[Czas: 11:55:08.637]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Ocenił kandydata [PID: 316781] | Numer pytania: 47 | Jego odpowiedz: 50 	 Wynik cząstkowy: 89
[Czas: 11:55:08.637]	[Komisja A] [PID: 316758] |	 Egzaminator [P] [TID: 316761] [ID: 0] |	 Ocenił kandydata [PID: 316781] | Numer pytania: 48 | Jego odpowiedz: 51 	 Wynik cząstkowy: 100
[Czas: 11:55:08.638]	[Komisja A] [PID: 316758] |	 Kandydat [PID: 316781] |	 ZDAŁ A (-> B) |	 Wynik: 56.20 pkt
[Czas: 11:55:08.639]	[Komisja A] [PID: 316758] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 316761] [ID: 0] |	 Zadał kandydatowi [PID: 316782] treść nr: 16
[Czas: 11:55:08.639]	[Komisja A] [PID: 316758] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Zadał kandydatowi [PID: 316782] treść nr: 42
[Czas: 11:55:08.639]	[Komisja A] [PID: 316758] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Zadał kandydatowi [PID: 316782] treść nr: 11
[Czas: 11:55:08.639]	[Komisja A] [PID: 316758] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 316767] [ID: 3] |	 Zadał kandydatowi [PID: 316782] treść nr: 48
[Czas: 11:55:08.639]	[Komisja A] [PID: 316758] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Zadał kandydatowi [PID: 316782] treść nr: 43
[Czas: 11:55:08.941]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Ocenił kandydata [PID: 316782] | Numer pytania: 42 | Jego odpowiedz: 48 	 Wynik cząstkowy: 70
[Czas: 11:55:08.941]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Ocenił kandydata [PID: 316782] | Numer pytania: 43 | Jego odpowiedz: 50 	 Wynik cząstkowy: 82
[Czas: 11:55:08.941]	[Komisja A] [PID: 316758] |	 Egzaminator [P] [TID: 316761] [ID: 0] |	 Ocenił kandydata [PID: 316782] | Numer pytania: 16 | Jego odpowiedz: 21 	 Wynik cząstkowy: 46
[Czas: 11:55:08.941]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Ocenił kandydata [PID: 316782] | Numer pytania: 11 | Jego odpowiedz: 12 	 Wynik cząstkowy: 77
[Czas: 11:55:08.941]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316767] [ID: 3] |	 Ocenił kandydata [PID: 316782] | Numer pytania: 48 | Jego odpowiedz: 50 	 Wynik cząstkowy: 51
[Czas: 11:55:08.942]	[Komisja A] [PID: 316758] |	 Kandydat [PID: 316782] |	 ZDAŁ A (-> B) |	 Wynik: 65.20 pkt
[Czas: 11:55:08.943]	[Komisja A] [PID: 316758] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 316761] [ID: 0] |	 Zadał kandydatowi [PID: 316783] treść nr: 24
[Czas: 11:55:08.943]	[Komisja A] [PID: 316758] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Zadał kandydatowi [PID: 316783] treść nr: 6
[Czas: 11:55:08.943]	[Komisja A] [PID: 316758] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Zadał kandydatowi [PID: 316783] treść nr: 48
[Czas: 11:55:08.943]	[Komisja A] [PID: 316758] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 316767] [ID: 3] |	 Zadał kandydatowi [PID: 316783] treść nr: 34
[Czas: 11:55:08.943]	[Komisja A] [PID: 316758] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Zadał kandydatowi [PID: 316783] treść nr: 37
[Czas: 11:55:09.245]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316767] [ID: 3] |	 Ocenił kandydata [PID: 316783] | Numer pytania: 34 | Jego odpowiedz: 44 	 Wynik cząstkowy: 18
[Czas: 11:55:09.245]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Ocenił kandydata [PID: 316783] | Numer pytania: 6 | Jego odpowiedz: 9 	 Wynik cząstkowy: 30
[Czas: 11:55:09.245]	[Komisja A] [PID: 316758] |	 Egzaminator [P] [TID: 316761] [ID: 0] |	 Ocenił kandydata [PID: 316783] | Numer pytania: 24 | Jego odpowiedz: 34 	 Wynik cząstkowy: 44
[Czas: 11:55:09.245]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Ocenił kandydata [PID: 316783] | Numer pytania: 37 | Jego odpowiedz: 44 	 Wynik cząstkowy: 73
[Czas: 11:55:09.245]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Ocenił kandydata [PID: 316783] | Numer pytania: 48 | Jego odpowiedz: 55 	 Wynik cząstkowy: 71
[Czas: 11:55:09.245]	[Komisja A] [PID: 316758] |	 Kandydat [PID: 316783] |	 ZDAŁ A (-> B) |	 Wynik: 47.20 pkt
[Czas: 11:55:09.246]	[Komisja A] [PID: 316758] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 316761] [ID: 0] |	 Zadał kandydatowi [PID: 316784] treść nr: 9
[Czas: 11:55:09.246]	[Komisja A] [PID: 316758] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 316767] [ID: 3] |	 Zadał kandydatowi [PID: 316784] treść nr: 40
[Czas: 11:55:09.246]	[Komisja A] [PID: 316758] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Zadał kandydatowi [PID: 316784] treść nr: 16
[Czas: 11:55:09.246]	[Komisja A] [PID: 316758] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Zadał kandydatowi [PID: 316784] treść nr: 6
[Czas: 11:55:09.246]	[Komisja A] [PID: 316758] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Zadał kandydatowi [PID: 316784] treść nr: 12
[Czas: 11:55:09.548]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316767] [ID: 3] |	 Ocenił kandydata [PID: 316784] | Numer pytania: 40 | Jego odpowiedz: 44 	 Wynik cząstkowy: 2
[Czas: 11:55:09.548]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Ocenił kandydata [PID: 316784] | Numer pytania: 16 | Jego odpowiedz: 24 	 Wynik cząstkowy: 61
[Czas: 11:55:09.548]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Ocenił kandydata [PID: 316784] | Numer pytania: 6 | Jego odpowiedz: 11 	 Wynik cząstkowy: 69
[Czas: 11:55:09.548]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Ocenił kandydata [PID: 316784] | Numer pytania: 12 | Jego odpowiedz: 18 	 Wynik cząstkowy: 31
[Czas: 11:55:09.548]	[Komisja A] [PID: 316758] |	 Egzaminator [P] [TID: 316761] [ID: 0] |	 Ocenił kandydata [PID: 316784] | Numer pytania: 9 | Jego odpowiedz: 13 	 Wynik cząstkowy: 77
[Czas: 11:55:09.550]	[Komisja A] [PID: 316758] |	 Kandydat [PID: 316784] |	 ZDAŁ A (-> B) |	 Wynik: 48.00 pkt
[Czas: 11:55:09.551]	[Komisja A] [PID: 316758] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Zadał kandydatowi [PID: 316785] treść nr: 34
[Czas: 11:55:09.551]	[Komisja A] [PID: 316758] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Zadał kandydatowi [PID: 316785] treść nr: 8
[Czas: 11:55:09.551]	[Komisja A] [PID: 316758] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 316767] [ID: 3] |	 Zadał kandydatowi [PID: 316785] treść nr: 23
[Czas: 11:55:09.551]	[Komisja A] [PID: 316758] |	 Pytanie nr: 4 |	 Egzaminator [P] [TID: 316761] [ID: 0] |	 Zadał kandydatowi [PID: 316785] treść nr: 2
[Czas: 11:55:09.552]	[Komisja A] [PID: 316758] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Zadał kandydatowi [PID: 316785] treść nr: 40
[Czas: 11:55:09.853]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Ocenił kandydata [PID: 316785] | Numer pytania: 40 | Jego odpowiedz: 50 	 Wynik cząstkowy: 40
[Czas: 11:55:09.854]	[Komisja A] [PID: 316758] |	 Egzaminator [P] [TID: 316761] [ID: 0] |	 Ocenił kandydata [PID: 316785] | Numer pytania: 2 | Jego odpowiedz: 12 	 Wynik cząstkowy: 24
[Czas: 11:55:09.854]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316767] [ID: 3] |	 Ocenił kandydata [PID: 316785] | Numer pytania: 23 | Jego odpowiedz: 24 	 Wynik cząstkowy: 92
[Czas: 11:55:09.853]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Ocenił kandydata [PID: 316785] | Numer pytania: 34 | Jego odpowiedz: 36 	 Wynik cząstkowy: 3
[Czas: 11:55:09.853]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Ocenił kandydata [PID: 316785] | Numer pytania: 8 | Jego odpowiedz: 15 	 Wynik cząstkowy: 63
[Czas: 11:55:09.854]	[Komisja A] [PID: 316758] |	 Kandydat [PID: 316785] |	 ZDAŁ A (-> B) |	 Wynik: 44.40 pkt
[Czas: 11:55:09.855]	[Komisja A] [PID: 316758] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Zadał kandydatowi [PID: 316786] treść nr: 12
[Czas: 11:55:09.855]	[Komisja A] [PID: 316758] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Zadał kandydatowi [PID: 316786] treść nr: 36
[Czas: 11:55:09.855]	[Komisja A] [PID: 316758] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 316767] [ID: 3] |	 Zadał kandydatowi [PID: 316786] treść nr: 42
[Czas: 11:55:09.855]	[Komisja A] [PID: 316758] |	 Pytanie nr: 4 |	 Egzaminator [P] [TID: 316761] [ID: 0] |	 Zadał kandydatowi [PID: 316786] treść nr: 50
[Czas: 11:55:09.856]	[Komisja A] [PID: 316758] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Zadał kandydatowi [PID: 316786] treść nr: 24
[Czas: 11:55:10.157]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Ocenił kandydata [PID: 316786] | Numer pytania: 12 | Jego odpowiedz: 19 	 Wynik cząstkowy: 76
[Czas: 11:55:10.157]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Ocenił kandydata [PID: 316786] | Numer pytania: 36 | Jego odpowiedz: 43 	 Wynik cząstkowy: 37
[Czas: 11:55:10.157]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316767] [ID: 3] |	 Ocenił kandydata [PID: 316786] | Numer pytania: 42 | Jego odpowiedz: 47 	 Wynik cząstkowy: 66
[Czas: 11:55:10.157]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Ocenił kandydata [PID: 316786] | Numer pytania: 24 | Jego odpowiedz: 28 	 Wynik cząstkowy: 18
[Czas: 11:55:10.157]	[Komisja A] [PID: 316758] |	 Egzaminator [P] [TID: 316761] [ID: 0] |	 Ocenił kandydata [PID: 316786] | Numer pytania: 50 | Jego odpowiedz: 55 	 Wynik cząstkowy: 60
[Czas: 11:55:10.158]	[Komisja A] [PID: 316758] |	 Kandydat [PID: 316786] |	 ZDAŁ A (-> B) |	 Wynik: 51.40 pkt
[Czas: 11:55:10.159]	[Komisja A] [PID: 316758] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 316761] [ID: 0] |	 Zadał kandydatowi [PID: 316787] treść nr: 50
[Czas: 11:55:10.159]	[Komisja A] [PID: 316758] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Zadał kandydatowi [PID: 316787] treść nr: 35
[Czas: 11:55:10.159]	[Komisja A] [PID: 316758] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Zadał kandydatowi [PID: 316787] treść nr: 34
[Czas: 11:55:10.159]	[Komisja A] [PID: 316758] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 316767] [ID: 3] |	 Zadał kandydatowi [PID: 316787] treść nr: 17
[Czas: 11:55:10.159]	[Komisja A] [PID: 316758] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Zadał kandydatowi [PID: 316787] treść nr: 49
[Czas: 11:55:10.461]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Ocenił kandydata [PID: 316787] | Numer pytania: 34 | Jego odpowiedz: 38 	 Wynik cząstkowy: 69
[Czas: 11:55:10.461]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316767] [ID: 3] |	 Ocenił kandydata [PID: 316787] | Numer pytania: 17 | Jego odpowiedz: 18 	 Wynik cząstkowy: 97
[Czas: 11:55:10.461]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Ocenił kandydata [PID: 316787] | Numer pytania: 35 | Jego odpowiedz: 39 	 Wynik cząstkowy: 0
[Czas: 11:55:10.461]	[Komisja A] [PID: 316758] |	 Egzaminator [P] [TID: 316761] [ID: 0] |	 Ocenił kandydata [PID: 316787] | Numer pytania: 50 | Jego odpowiedz: 59 	 Wynik cząstkowy: 83
[Czas: 11:55:10.461]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Ocenił kandydata [PID: 316787] | Numer pytania: 49 | Jego odpowiedz: 52 	 Wynik cząstkowy: 70
[Czas: 11:55:10.462]	[Komisja A] [PID: 316758] |	 Kandydat [PID: 316787] |	 ZDAŁ A (-> B) |	 Wynik: 63.80 pkt
[Czas: 11:55:10.462]	[Komisja A] [PID: 316758] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 316761] [ID: 0] |	 Zadał kandydatowi [PID: 316788] treść nr: 3
[Czas: 11:55:10.462]	[Komisja A] [PID: 316758] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Zadał kandydatowi [PID: 316788] treść nr: 29
[Czas: 11:55:10.462]	[Komisja A] [PID: 316758] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Zadał kandydatowi [PID: 316788] treść nr: 36
[Czas: 11:55:10.462]	[Komisja A] [PID: 316758] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 316767] [ID: 3] |	 Zadał kandydatowi [PID: 316788] treść nr: 30
[Czas: 11:55:10.463]	[Komisja A] [PID: 316758] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Zadał kandydatowi [PID: 316788] treść nr: 25
[Czas: 11:55:10.764]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Ocenił kandydata [PID: 316788] | Numer pytania: 25 | Jego odpowiedz: 32 	 Wynik cząstkowy: 61
[Czas: 11:55:10.764]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Ocenił kandydata [PID: 316788] | Numer pytania: 29 | Jego odpowiedz: 35 	 Wynik cząstkowy: 88
[Czas: 11:55:10.764]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316767] [ID: 3] |	 Ocenił kandydata [PID: 316788] | Numer pytania: 30 | Jego odpowiedz: 40 	 Wynik cząstkowy: 89
[Czas: 11:55:10.764]	[Komisja A] [PID: 316758] |	 Egzaminator [P] [TID: 316761] [ID: 0] |	 Ocenił kandydata [PID: 316788] | Numer pytania: 3 | Jego odpowiedz: 8 	 Wynik cząstkowy: 63
[Czas: 11:55:10.764]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Ocenił kandydata [PID: 316788] | Numer pytania: 36 | Jego odpowiedz: 40 	 Wynik cząstkowy: 52
[Czas: 11:55:10.765]	[Komisja A] [PID: 316758] |	 Kandydat [PID: 316788] |	 ZDAŁ A (-> B) |	 Wynik: 70.60 pkt
[Czas: 11:55:10.765]	[Komisja A] [PID: 316758] |	 Kandydat [PID: 316789] (Stary) |	 ZALICZONA A (Wcześniej) |	 Przekierowanie do B
[Czas: 11:55:10.765]	[Komisja A] [PID: 316758] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 316761] [ID: 0] |	 Zadał kandydatowi [PID: 316790] treść nr: 45
[Czas: 11:55:10.765]	[Komisja A] [PID: 316758] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Zadał kandydatowi [PID: 316790] treść nr: 11
[Czas: 11:55:10.765]	[Komisja A] [PID: 316758] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 316767] [ID: 3] |	 Zadał kandydatowi [PID: 316790] treść nr: 13
[Czas: 11:55:10.766]	[Komisja A] [PID: 316758] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Zadał kandydatowi [PID: 316790] treść nr: 46
[Czas: 11:55:10.766]	[Komisja A] [PID: 316758] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Zadał kandydatowi [PID: 316790] treść nr: 37
[Czas: 11:55:11.068]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Ocenił kandydata [PID: 316790] | Numer pytania: 11 | Jego odpowiedz: 20 	 Wynik cząstkowy: 34
[Czas: 11:55:11.068]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Ocenił kandydata [PID: 316790] | Numer pytania: 37 | Jego odpowiedz: 38 	 Wynik cząstkowy: 76
[Czas: 11:55:11.068]	[Komisja A] [PID: 316758] |	 Egzaminator [P] [TID: 316761] [ID: 0] |	 Ocenił kandydata [PID: 316790] | Numer pytania: 45 | Jego odpowiedz: 53 	 Wynik cząstkowy: 94
[Czas: 11:55:11.068]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316767] [ID: 3] |	 Ocenił kandydata [PID: 316790] | Numer pytania: 13 | Jego odpowiedz: 20 	 Wynik cząstkowy: 64
[Czas: 11:55:11.068]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Ocenił kandydata [PID: 316790] | Numer pytania: 46 | Jego odpowiedz: 55 	 Wynik cząstkowy: 12
[Czas: 11:55:11.068]	[Komisja A] [PID: 316758] |	 Kandydat [PID: 316790] |	 ZDAŁ A (-> B) |	 Wynik: 56.00 pkt
[Czas: 11:55:11.069]	[Komisja A] [PID: 316758] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 316761] [ID: 0] |	 Zadał kandydatowi [PID: 316791] treść nr: 48
[Czas: 11:55:11.069]	[Komisja A] [PID: 316758] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 316767] [ID: 3] |	 Zadał kandydatowi [PID: 316791] treść nr: 39
[Czas: 11:55:11.069]	[Komisja A] [PID: 316758] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Zadał kandydatowi [PID: 316791] treść nr: 28
[Czas: 11:55:11.069]	[Komisja A] [PID: 316758] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Zadał kandydatowi [PID: 316791] treść nr: 14
[Czas: 11:55:11.069]	[Komisja A] [PID: 316758] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Zadał kandydatowi [PID: 316791] treść nr: 37
[Czas: 11:55:11.371]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316767] [ID: 3] |	 Ocenił kandydata [PID: 316791] | Numer pytania: 39 | Jego odpowiedz: 46 	 Wynik cząstkowy: 10
[Czas: 11:55:11.371]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Ocenił kandydata [PID: 316791] | Numer pytania: 28 | Jego odpowiedz: 36 	 Wynik cząstkowy: 27
[Czas: 11:55:11.371]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Ocenił kandydata [PID: 316791] | Numer pytania: 14 | Jego odpowiedz: 15 	 Wynik cząstkowy: 79
[Czas: 11:55:11.371]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Ocenił kandydata [PID: 316791] | Numer pytania: 37 | Jego odpowiedz: 38 	 Wynik cząstkowy: 31
[Czas: 11:55:11.371]	[Komisja A] [PID: 316758] |	 Egzaminator [P] [TID: 316761] [ID: 0] |	 Ocenił kandydata [PID: 316791] | Numer pytania: 48 | Jego odpowiedz: 56 	 Wynik cząstkowy: 66
[Czas: 11:55:11.372]	[Komisja A] [PID: 316758] |	 Kandydat [PID: 316791] |	 ZDAŁ A (-> B) |	 Wynik: 42.60 pkt
[Czas: 11:55:11.372]	[Komisja A] [PID: 316758] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 316761] [ID: 0] |	 Zadał kandydatowi [PID: 316793] treść nr: 7
[Czas: 11:55:11.372]	[Komisja A] [PID: 316758] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Zadał kandydatowi [PID: 316793] treść nr: 30
[Czas: 11:55:11.373]	[Komisja A] [PID: 316758] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 316767] [ID: 3] |	 Zadał kandydatowi [PID: 316793] treść nr: 16
[Czas: 11:55:11.373]	[Komisja A] [PID: 316758] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Zadał kandydatowi [PID: 316793] treść nr: 42
[Czas: 11:55:11.373]	[Komisja A] [PID: 316758] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Zadał kandydatowi [PID: 316793] treść nr: 11
[Czas: 11:55:11.678]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Ocenił kandydata [PID: 316793] | Numer pytania: 11 | Jego odpowiedz: 15 	 Wynik cząstkowy: 39
[Czas: 11:55:11.678]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Ocenił kandydata [PID: 316793] | Numer pytania: 30 | Jego odpowiedz: 37 	 Wynik cząstkowy: 57
[Czas: 11:55:11.678]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316767] [ID: 3] |	 Ocenił kandydata [PID: 316793] | Numer pytania: 16 | Jego odpowiedz: 21 	 Wynik cząstkowy: 97
[Czas: 11:55:11.678]	[Komisja A] [PID: 316758] |	 Egzaminator [P] [TID: 316761] [ID: 0] |	 Ocenił kandydata [PID: 316793] | Numer pytania: 7 | Jego odpowiedz: 15 	 Wynik cząstkowy: 6
[Czas: 11:55:11.678]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Ocenił kandydata [PID: 316793] | Numer pytania: 42 | Jego odpowiedz: 47 	 Wynik cząstkowy: 86
[Czas: 11:55:11.678]	[Komisja A] [PID: 316758] |	 Kandydat [PID: 316793] |	 ZDAŁ A (-> B) |	 Wynik: 57.00 pkt
[Czas: 11:55:11.678]	[Komisja A] [PID: 316758] |	 Kandydat [PID: 316794] (Stary) |	 ZALICZONA A (Wcześniej) |	 Przekierowanie do B
[Czas: 11:55:11.679]	[Komisja A] [PID: 316758] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 316761] [ID: 0] |	 Zadał kandydatowi [PID: 316795] treść nr: 48
[Czas: 11:55:11.679]	[Komisja A] [PID: 316758] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Zadał kandydatowi [PID: 316795] treść nr: 21
[Czas: 11:55:11.679]	[Komisja A] [PID: 316758] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Zadał kandydatowi [PID: 316795] treść nr: 22
[Czas: 11:55:11.679]	[Komisja A] [PID: 316758] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 316767] [ID: 3] |	 Zadał kandydatowi [PID: 316795] treść nr: 12
[Czas: 11:55:11.680]	[Komisja A] [PID: 316758] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Zadał kandydatowi [PID: 316795] treść nr: 16
[Czas: 11:55:11.981]	[Komisja A] [PID: 316758] |	 Egzaminator [P] [TID: 316761] [ID: 0] |	 Ocenił kandydata [PID: 316795] | Numer pytania: 48 | Jego odpowiedz: 57 	 Wynik cząstkowy: 28
[Czas: 11:55:11.981]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Ocenił kandydata [PID: 316795] | Numer pytania: 16 | Jego odpowiedz: 23 	 Wynik cząstkowy: 65
[Czas: 11:55:11.981]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Ocenił kandydata [PID: 316795] | Numer pytania: 22 | Jego odpowiedz: 24 	 Wynik cząstkowy: 52
[Czas: 11:55:11.981]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Ocenił kandydata [PID: 316795] | Numer pytania: 21 | Jego odpowiedz: 22 	 Wynik cząstkowy: 100
[Czas: 11:55:11.981]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316767] [ID: 3] |	 Ocenił kandydata [PID: 316795] | Numer pytania: 12 | Jego odpowiedz: 22 	 Wynik cząstkowy: 11
[Czas: 11:55:11.982]	[Komisja A] [PID: 316758] |	 Kandydat [PID: 316795] |	 ZDAŁ A (-> B) |	 Wynik: 51.20 pkt
[Czas: 11:55:11.982]	[Komisja A] [PID: 316758] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 316761] [ID: 0] |	 Zadał kandydatowi [PID: 316796] treść nr: 25
[Czas: 11:55:11.982]	[Komisja A] [PID: 316758] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Zadał kandydatowi [PID: 316796] treść nr: 5
[Czas: 11:55:11.983]	[Komisja A] [PID: 316758] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Zadał kandydatowi [PID: 316796] treść nr: 37
[Czas: 11:55:11.983]	[Komisja A] [PID: 316758] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Zadał kandydatowi [PID: 316796] treść nr: 4
[Czas: 11:55:11.983]	[Komisja A] [PID: 316758] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 316767] [ID: 3] |	 Zadał kandydatowi [PID: 316796] treść nr: 18
