[Czas: 15:53:25.727]	[Komisja A] [P] Przewodniczący 0 w komisji A: Rozpoczynam pracę.
[Czas: 15:53:28.026]	[Komisja A] [PID: 892424] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Zadał kandydatowi [PID: 892426] treść nr: 34
[Czas: 15:53:33.120]	[Komisja A] [PID: 892424] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Zadał kandydatowi [PID: 892449] treść nr: 28
[Czas: 15:53:33.121]	[Komisja A] [PID: 892424] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Zadał kandydatowi [PID: 892449] treść nr: 18
[Czas: 15:53:33.121]	[Komisja A] [PID: 892424] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Zadał kandydatowi [PID: 892449] treść nr: 29
[Czas: 15:53:33.121]	[Komisja A] [PID: 892424] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Zadał kandydatowi [PID: 892449] treść nr: 27
[Czas: 15:53:33.335]	[Komisja A] [PID: 892424] |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Ocenił kandydata [PID: 892449] |	 Wynik cząstkowy: 53
[Czas: 15:53:33.335]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Ocenił kandydata [PID: 892449] |	 Wynik cząstkowy: 75
[Czas: 15:53:33.335]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Ocenił kandydata [PID: 892449] |	 Wynik cząstkowy: 14
[Czas: 15:53:33.336]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Ocenił kandydata [PID: 892449] |	 Wynik cząstkowy: 84
[Czas: 15:53:33.335]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Ocenił kandydata [PID: 892449] |	 Wynik cząstkowy: 47
[Czas: 15:53:33.336]	[Komisja A] [PID: 892424] |	 Kandydat [PID: 892449] |	 ZDAŁ A (-> B) |	 Wynik: 54.60 pkt
[Czas: 15:53:33.336]	[Komisja A] [PID: 892424] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Zadał kandydatowi [PID: 892450] treść nr: 8
[Czas: 15:53:33.337]	[Komisja A] [PID: 892424] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Zadał kandydatowi [PID: 892450] treść nr: 18
[Czas: 15:53:33.337]	[Komisja A] [PID: 892424] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Zadał kandydatowi [PID: 892450] treść nr: 17
[Czas: 15:53:33.337]	[Komisja A] [PID: 892424] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Zadał kandydatowi [PID: 892450] treść nr: 22
[Czas: 15:53:33.337]	[Komisja A] [PID: 892424] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Zadał kandydatowi [PID: 892450] treść nr: 38
[Czas: 15:53:33.542]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Ocenił kandydata [PID: 892450] |	 Wynik cząstkowy: 25
[Czas: 15:53:33.542]	[Komisja A] [PID: 892424] |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Ocenił kandydata [PID: 892450] |	 Wynik cząstkowy: 36
[Czas: 15:53:33.542]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Ocenił kandydata [PID: 892450] |	 Wynik cząstkowy: 66
[Czas: 15:53:33.542]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Ocenił kandydata [PID: 892450] |	 Wynik cząstkowy: 3
[Czas: 15:53:33.542]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Ocenił kandydata [PID: 892450] |	 Wynik cząstkowy: 32
[Czas: 15:53:33.543]	[Komisja A] [PID: 892424] |	 Kandydat [PID: 892450] |	 ZDAŁ A (-> B) |	 Wynik: 32.40 pkt
[Czas: 15:53:33.544]	[Komisja A] [PID: 892424] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Zadał kandydatowi [PID: 892451] treść nr: 32
[Czas: 15:53:33.544]	[Komisja A] [PID: 892424] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Zadał kandydatowi [PID: 892451] treść nr: 28
[Czas: 15:53:33.544]	[Komisja A] [PID: 892424] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Zadał kandydatowi [PID: 892451] treść nr: 22
[Czas: 15:53:33.544]	[Komisja A] [PID: 892424] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Zadał kandydatowi [PID: 892451] treść nr: 29
[Czas: 15:53:33.544]	[Komisja A] [PID: 892424] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Zadał kandydatowi [PID: 892451] treść nr: 14
[Czas: 15:53:33.750]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Ocenił kandydata [PID: 892451] |	 Wynik cząstkowy: 76
[Czas: 15:53:33.750]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Ocenił kandydata [PID: 892451] |	 Wynik cząstkowy: 25
[Czas: 15:53:33.750]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Ocenił kandydata [PID: 892451] |	 Wynik cząstkowy: 25
[Czas: 15:53:33.750]	[Komisja A] [PID: 892424] |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Ocenił kandydata [PID: 892451] |	 Wynik cząstkowy: 69
[Czas: 15:53:33.750]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Ocenił kandydata [PID: 892451] |	 Wynik cząstkowy: 26
[Czas: 15:53:33.751]	[Komisja A] [PID: 892424] |	 Kandydat [PID: 892451] |	 ZDAŁ A (-> B) |	 Wynik: 44.20 pkt
[Czas: 15:53:33.751]	[Komisja A] [PID: 892424] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Zadał kandydatowi [PID: 892452] treść nr: 34
[Czas: 15:53:33.751]	[Komisja A] [PID: 892424] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Zadał kandydatowi [PID: 892452] treść nr: 7
[Czas: 15:53:33.752]	[Komisja A] [PID: 892424] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Zadał kandydatowi [PID: 892452] treść nr: 4
[Czas: 15:53:33.752]	[Komisja A] [PID: 892424] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Zadał kandydatowi [PID: 892452] treść nr: 3
[Czas: 15:53:33.752]	[Komisja A] [PID: 892424] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Zadał kandydatowi [PID: 892452] treść nr: 37
[Czas: 15:53:33.953]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Ocenił kandydata [PID: 892452] |	 Wynik cząstkowy: 45
[Czas: 15:53:33.953]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Ocenił kandydata [PID: 892452] |	 Wynik cząstkowy: 65
[Czas: 15:53:33.953]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Ocenił kandydata [PID: 892452] |	 Wynik cząstkowy: 45
[Czas: 15:53:33.953]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Ocenił kandydata [PID: 892452] |	 Wynik cząstkowy: 78
[Czas: 15:53:33.953]	[Komisja A] [PID: 892424] |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Ocenił kandydata [PID: 892452] |	 Wynik cząstkowy: 64
[Czas: 15:53:33.954]	[Komisja A] [PID: 892424] |	 Kandydat [PID: 892452] |	 ZDAŁ A (-> B) |	 Wynik: 59.40 pkt
[Czas: 15:53:33.955]	[Komisja A] [PID: 892424] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Zadał kandydatowi [PID: 892453] treść nr: 43
[Czas: 15:53:33.955]	[Komisja A] [PID: 892424] |	 Pytanie nr: 2 |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Zadał kandydatowi [PID: 892453] treść nr: 21
[Czas: 15:53:33.955]	[Komisja A] [PID: 892424] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Zadał kandydatowi [PID: 892453] treść nr: 42
[Czas: 15:53:33.955]	[Komisja A] [PID: 892424] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Zadał kandydatowi [PID: 892453] treść nr: 12
[Czas: 15:53:33.955]	[Komisja A] [PID: 892424] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Zadał kandydatowi [PID: 892453] treść nr: 44
[Czas: 15:53:34.157]	[Komisja A] [PID: 892424] |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Ocenił kandydata [PID: 892453] |	 Wynik cząstkowy: 17
[Czas: 15:53:34.157]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Ocenił kandydata [PID: 892453] |	 Wynik cząstkowy: 81
[Czas: 15:53:34.157]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Ocenił kandydata [PID: 892453] |	 Wynik cząstkowy: 40
[Czas: 15:53:34.157]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Ocenił kandydata [PID: 892453] |	 Wynik cząstkowy: 19
[Czas: 15:53:34.157]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Ocenił kandydata [PID: 892453] |	 Wynik cząstkowy: 9
[Czas: 15:53:34.159]	[Komisja A] [PID: 892424] |	 Kandydat [PID: 892453] |	 ZDAŁ A (-> B) |	 Wynik: 33.20 pkt
[Czas: 15:53:34.159]	[Komisja A] [PID: 892424] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Zadał kandydatowi [PID: 892454] treść nr: 48
[Czas: 15:53:34.159]	[Komisja A] [PID: 892424] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Zadał kandydatowi [PID: 892454] treść nr: 43
[Czas: 15:53:34.159]	[Komisja A] [PID: 892424] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Zadał kandydatowi [PID: 892454] treść nr: 49
[Czas: 15:53:34.160]	[Komisja A] [PID: 892424] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Zadał kandydatowi [PID: 892454] treść nr: 21
[Czas: 15:53:34.160]	[Komisja A] [PID: 892424] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Zadał kandydatowi [PID: 892454] treść nr: 23
[Czas: 15:53:34.364]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Ocenił kandydata [PID: 892454] |	 Wynik cząstkowy: 34
[Czas: 15:53:34.364]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Ocenił kandydata [PID: 892454] |	 Wynik cząstkowy: 7
[Czas: 15:53:34.364]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Ocenił kandydata [PID: 892454] |	 Wynik cząstkowy: 76
[Czas: 15:53:34.364]	[Komisja A] [PID: 892424] |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Ocenił kandydata [PID: 892454] |	 Wynik cząstkowy: 40
[Czas: 15:53:34.364]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Ocenił kandydata [PID: 892454] |	 Wynik cząstkowy: 25
[Czas: 15:53:34.364]	[Komisja A] [PID: 892424] |	 Kandydat [PID: 892454] |	 ZDAŁ A (-> B) |	 Wynik: 36.40 pkt
[Czas: 15:53:34.365]	[Komisja A] [PID: 892424] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Zadał kandydatowi [PID: 892456] treść nr: 23
[Czas: 15:53:34.365]	[Komisja A] [PID: 892424] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Zadał kandydatowi [PID: 892456] treść nr: 32
[Czas: 15:53:34.365]	[Komisja A] [PID: 892424] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Zadał kandydatowi [PID: 892456] treść nr: 21
[Czas: 15:53:34.365]	[Komisja A] [PID: 892424] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Zadał kandydatowi [PID: 892456] treść nr: 27
[Czas: 15:53:34.366]	[Komisja A] [PID: 892424] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Zadał kandydatowi [PID: 892456] treść nr: 35
[Czas: 15:53:34.570]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Ocenił kandydata [PID: 892456] |	 Wynik cząstkowy: 83
[Czas: 15:53:34.570]	[Komisja A] [PID: 892424] |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Ocenił kandydata [PID: 892456] |	 Wynik cząstkowy: 76
[Czas: 15:53:34.570]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Ocenił kandydata [PID: 892456] |	 Wynik cząstkowy: 40
[Czas: 15:53:34.570]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Ocenił kandydata [PID: 892456] |	 Wynik cząstkowy: 27
[Czas: 15:53:34.570]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Ocenił kandydata [PID: 892456] |	 Wynik cząstkowy: 81
[Czas: 15:53:34.571]	[Komisja A] [PID: 892424] |	 Kandydat [PID: 892456] |	 ZDAŁ A (-> B) |	 Wynik: 61.40 pkt
[Czas: 15:53:34.572]	[Komisja A] [PID: 892424] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Zadał kandydatowi [PID: 892457] treść nr: 27
[Czas: 15:53:34.572]	[Komisja A] [PID: 892424] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Zadał kandydatowi [PID: 892457] treść nr: 28
[Czas: 15:53:34.572]	[Komisja A] [PID: 892424] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Zadał kandydatowi [PID: 892457] treść nr: 43
[Czas: 15:53:34.572]	[Komisja A] [PID: 892424] |	 Pytanie nr: 4 |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Zadał kandydatowi [PID: 892457] treść nr: 18
[Czas: 15:53:34.572]	[Komisja A] [PID: 892424] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Zadał kandydatowi [PID: 892457] treść nr: 41
[Czas: 15:53:34.777]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Ocenił kandydata [PID: 892457] |	 Wynik cząstkowy: 89
[Czas: 15:53:34.777]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Ocenił kandydata [PID: 892457] |	 Wynik cząstkowy: 35
[Czas: 15:53:34.777]	[Czas: 15:53:34.777]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Ocenił kandydata [PID: 892457] |	 Wynik cząstkowy: 2
[Komisja A] [PID: 892424] |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Ocenił kandydata [PID: 892457] |	 Wynik cząstkowy: 24
[Czas: 15:53:34.777]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Ocenił kandydata [PID: 892457] |	 Wynik cząstkowy: 43
[Czas: 15:53:34.778]	[Komisja A] [PID: 892424] |	 Kandydat [PID: 892457] |	 ZDAŁ A (-> B) |	 Wynik: 38.60 pkt
[Czas: 15:53:34.778]	[Komisja A] [PID: 892424] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Zadał kandydatowi [PID: 892458] treść nr: 35
[Czas: 15:53:34.779]	[Komisja A] [PID: 892424] |	 Pytanie nr: 2 |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Zadał kandydatowi [PID: 892458] treść nr: 29
[Czas: 15:53:34.779]	[Komisja A] [PID: 892424] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Zadał kandydatowi [PID: 892458] treść nr: 5
[Czas: 15:53:34.779]	[Komisja A] [PID: 892424] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Zadał kandydatowi [PID: 892458] treść nr: 1
[Czas: 15:53:34.779]	[Komisja A] [PID: 892424] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Zadał kandydatowi [PID: 892458] treść nr: 27
[Czas: 15:53:34.984]	[Komisja A] [PID: 892424] |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Ocenił kandydata [PID: 892458] |	 Wynik cząstkowy: 71
[Czas: 15:53:34.984]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Ocenił kandydata [PID: 892458] |	 Wynik cząstkowy: 87
[Czas: 15:53:34.984]	[Czas: 15:53:34.984]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Ocenił kandydata [PID: 892458] |	 Wynik cząstkowy: 45
[Czas: 15:53:34.984]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Ocenił kandydata [PID: 892458] |	 Wynik cząstkowy: 50
[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Ocenił kandydata [PID: 892458] |	 Wynik cząstkowy: 25
[Czas: 15:53:34.985]	[Komisja A] [PID: 892424] |	 Kandydat [PID: 892458] |	 ZDAŁ A (-> B) |	 Wynik: 55.60 pkt
[Czas: 15:53:34.985]	[Komisja A] [PID: 892424] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Zadał kandydatowi [PID: 892459] treść nr: 48
[Czas: 15:53:34.986]	[Komisja A] [PID: 892424] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Zadał kandydatowi [PID: 892459] treść nr: 30
[Czas: 15:53:34.986]	[Komisja A] [PID: 892424] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Zadał kandydatowi [PID: 892459] treść nr: 41
[Czas: 15:53:34.986]	[Komisja A] [PID: 892424] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Zadał kandydatowi [PID: 892459] treść nr: 26
[Czas: 15:53:34.986]	[Komisja A] [PID: 892424] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Zadał kandydatowi [PID: 892459] treść nr: 14
[Czas: 15:53:35.201]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Ocenił kandydata [PID: 892459] |	 Wynik cząstkowy: 20
[Czas: 15:53:35.201]	[Komisja A] [PID: 892424] |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Ocenił kandydata [PID: 892459] |	 Wynik cząstkowy: 75
[Czas: 15:53:35.201]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Ocenił kandydata [PID: 892459] |	 Wynik cząstkowy: 15
[Czas: 15:53:35.201]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Ocenił kandydata [PID: 892459] |	 Wynik cząstkowy: 8
[Czas: 15:53:35.201]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Ocenił kandydata [PID: 892459] |	 Wynik cząstkowy: 14
[Czas: 15:53:35.202]	[Komisja A] [PID: 892424] |	 Kandydat [PID: 892459] |	 OBLAŁ A (Koniec) |	 Wynik: 26.40 pkt
[Czas: 15:53:35.202]	[Komisja A] [PID: 892424] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Zadał kandydatowi [PID: 892460] treść nr: 45
[Czas: 15:53:35.203]	[Komisja A] [PID: 892424] |	 Pytanie nr: 2 |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Zadał kandydatowi [PID: 892460] treść nr: 11
[Czas: 15:53:35.203]	[Komisja A] [PID: 892424] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Zadał kandydatowi [PID: 892460] treść nr: 48
[Czas: 15:53:35.203]	[Komisja A] [PID: 892424] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Zadał kandydatowi [PID: 892460] treść nr: 12
[Czas: 15:53:35.203]	[Komisja A] [PID: 892424] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Zadał kandydatowi [PID: 892460] treść nr: 1
[Czas: 15:53:35.405]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Ocenił kandydata [PID: 892460] |	 Wynik cząstkowy: 73
[Czas: 15:53:35.405]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Ocenił kandydata [PID: 892460] |	 Wynik cząstkowy: 8
[Czas: 15:53:35.405]	[Komisja A] [PID: 892424] |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Ocenił kandydata [PID: 892460] |	 Wynik cząstkowy: 44
[Czas: 15:53:35.405]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Ocenił kandydata [PID: 892460] |	 Wynik cząstkowy: 63
[Czas: 15:53:35.405]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Ocenił kandydata [PID: 892460] |	 Wynik cząstkowy: 67
[Czas: 15:53:35.406]	[Komisja A] [PID: 892424] |	 Kandydat [PID: 892460] |	 ZDAŁ A (-> B) |	 Wynik: 51.00 pkt
[Czas: 15:53:35.407]	[Komisja A] [PID: 892424] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Zadał kandydatowi [PID: 892461] treść nr: 1
[Czas: 15:53:35.407]	[Komisja A] [PID: 892424] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Zadał kandydatowi [PID: 892461] treść nr: 43
[Czas: 15:53:35.407]	[Komisja A] [PID: 892424] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Zadał kandydatowi [PID: 892461] treść nr: 26
[Czas: 15:53:35.407]	[Komisja A] [PID: 892424] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Zadał kandydatowi [PID: 892461] treść nr: 36
[Czas: 15:53:35.408]	[Komisja A] [PID: 892424] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Zadał kandydatowi [PID: 892461] treść nr: 4
[Czas: 15:53:35.608]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Ocenił kandydata [PID: 892461] |	 Wynik cząstkowy: 27
[Czas: 15:53:35.608]	[Komisja A] [PID: 892424] |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Ocenił kandydata [PID: 892461] |	 Wynik cząstkowy: 0
[Czas: 15:53:35.608]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Ocenił kandydata [PID: 892461] |	 Wynik cząstkowy: 44
[Czas: 15:53:35.608]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Ocenił kandydata [PID: 892461] |	 Wynik cząstkowy: 53
[Czas: 15:53:35.608]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Ocenił kandydata [PID: 892461] |	 Wynik cząstkowy: 93
[Czas: 15:53:35.609]	[Komisja A] [PID: 892424] |	 Kandydat [PID: 892461] |	 ZDAŁ A (-> B) |	 Wynik: 43.40 pkt
[Czas: 15:53:35.609]	[Komisja A] [PID: 892424] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Zadał kandydatowi [PID: 892462] treść nr: 28
[Czas: 15:53:35.609]	[Komisja A] [PID: 892424] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Zadał kandydatowi [PID: 892462] treść nr: 12
[Czas: 15:53:35.610]	[Komisja A] [PID: 892424] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Zadał kandydatowi [PID: 892462] treść nr: 11
[Czas: 15:53:35.610]	[Komisja A] [PID: 892424] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Zadał kandydatowi [PID: 892462] treść nr: 5
[Czas: 15:53:35.610]	[Komisja A] [PID: 892424] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Zadał kandydatowi [PID: 892462] treść nr: 27
[Czas: 15:53:35.825]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Ocenił kandydata [PID: 892462] |	 Wynik cząstkowy: 11
[Czas: 15:53:35.825]	[Komisja A] [PID: 892424] |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Ocenił kandydata [PID: 892462] |	 Wynik cząstkowy: 83
[Czas: 15:53:35.825]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Ocenił kandydata [PID: 892462] |	 Wynik cząstkowy: 56
[Czas: 15:53:35.825]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Ocenił kandydata [PID: 892462] |	 Wynik cząstkowy: 68
[Czas: 15:53:35.825]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Ocenił kandydata [PID: 892462] |	 Wynik cząstkowy: 25
[Czas: 15:53:35.825]	[Komisja A] [PID: 892424] |	 Kandydat [PID: 892462] |	 ZDAŁ A (-> B) |	 Wynik: 48.60 pkt
[Czas: 15:53:35.826]	[Komisja A] [PID: 892424] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Zadał kandydatowi [PID: 892463] treść nr: 40
[Czas: 15:53:35.826]	[Komisja A] [PID: 892424] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Zadał kandydatowi [PID: 892463] treść nr: 4
[Czas: 15:53:35.826]	[Komisja A] [PID: 892424] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Zadał kandydatowi [PID: 892463] treść nr: 44
