[Czas: 15:43:16.381]	[Komisja B] [P] Przewodniczący 0 w komisji B: Rozpoczynam pracę.
[Czas: 15:43:18.945]	[Komisja B] [PID: 889243] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Zadał kandydatowi [PID: 889253] treść nr: 2
[Czas: 15:43:23.470]	[Komisja B] [PID: 889243] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Zadał kandydatowi [PID: 889275] treść nr: 13
[Czas: 15:43:23.470]	[Komisja B] [PID: 889243] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Zadał kandydatowi [PID: 889275] treść nr: 8
[Czas: 15:43:23.470]	[Komisja B] [PID: 889243] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Zadał kandydatowi [PID: 889275] treść nr: 22
[Czas: 15:43:23.675]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Ocenił kandydata [PID: 889275] |	 Wynik cząstkowy: 94
[Czas: 15:43:23.675]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Ocenił kandydata [PID: 889275] |	 Wynik cząstkowy: 19
[Czas: 15:43:23.675]	[Komisja B] [PID: 889243] |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Ocenił kandydata [PID: 889275] |	 Wynik cząstkowy: 14
[Czas: 15:43:23.675]	[Komisja B] [PID: 889243] |	 Kandydat [PID: 889275] |	 ZDAŁ B |	 Wynik: 42.33 pkt
[Czas: 15:43:23.676]	[Komisja B] [PID: 889243] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Zadał kandydatowi [PID: 889276] treść nr: 44
[Czas: 15:43:23.676]	[Komisja B] [PID: 889243] |	 Pytanie nr: 2 |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Zadał kandydatowi [PID: 889276] treść nr: 1
[Czas: 15:43:23.676]	[Komisja B] [PID: 889243] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Zadał kandydatowi [PID: 889276] treść nr: 10
[Czas: 15:43:23.878]	[Komisja B] [PID: 889243] |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Ocenił kandydata [PID: 889276] |	 Wynik cząstkowy: 21
[Czas: 15:43:23.878]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Ocenił kandydata [PID: 889276] |	 Wynik cząstkowy: 12
[Czas: 15:43:23.878]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Ocenił kandydata [PID: 889276] |	 Wynik cząstkowy: 56
[Czas: 15:43:23.878]	[Komisja B] [PID: 889243] |	 Kandydat [PID: 889276] |	 OBLAŁ B |	 Wynik: 29.67 pkt
[Czas: 15:43:23.879]	[Komisja B] [PID: 889243] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Zadał kandydatowi [PID: 889277] treść nr: 49
[Czas: 15:43:23.879]	[Komisja B] [PID: 889243] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Zadał kandydatowi [PID: 889277] treść nr: 37
[Czas: 15:43:23.879]	[Komisja B] [PID: 889243] |	 Pytanie nr: 3 |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Zadał kandydatowi [PID: 889277] treść nr: 8
[Czas: 15:43:24.094]	[Komisja B] [PID: 889243] |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Ocenił kandydata [PID: 889277] |	 Wynik cząstkowy: 91
[Czas: 15:43:24.094]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Ocenił kandydata [PID: 889277] |	 Wynik cząstkowy: 19
[Czas: 15:43:24.094]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Ocenił kandydata [PID: 889277] |	 Wynik cząstkowy: 65
[Czas: 15:43:24.095]	[Komisja B] [PID: 889243] |	 Kandydat [PID: 889277] |	 ZDAŁ B |	 Wynik: 58.33 pkt
[Czas: 15:43:24.512]	[Komisja B] [PID: 889243] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Zadał kandydatowi [PID: 889280] treść nr: 41
[Czas: 15:43:24.512]	[Komisja B] [PID: 889243] |	 Pytanie nr: 2 |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Zadał kandydatowi [PID: 889280] treść nr: 16
[Czas: 15:43:24.512]	[Komisja B] [PID: 889243] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Zadał kandydatowi [PID: 889280] treść nr: 15
[Czas: 15:43:24.714]	[Komisja B] [PID: 889243] |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Ocenił kandydata [PID: 889280] |	 Wynik cząstkowy: 11
[Czas: 15:43:24.714]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Ocenił kandydata [PID: 889280] |	 Wynik cząstkowy: 80
[Czas: 15:43:24.714]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Ocenił kandydata [PID: 889280] |	 Wynik cząstkowy: 20
[Czas: 15:43:24.714]	[Komisja B] [PID: 889243] |	 Kandydat [PID: 889280] |	 ZDAŁ B |	 Wynik: 37.00 pkt
[Czas: 15:43:24.715]	[Komisja B] [PID: 889243] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Zadał kandydatowi [PID: 889281] treść nr: 21
[Czas: 15:43:24.715]	[Komisja B] [PID: 889243] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Zadał kandydatowi [PID: 889281] treść nr: 7
[Czas: 15:43:24.715]	[Komisja B] [PID: 889243] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Zadał kandydatowi [PID: 889281] treść nr: 8
[Czas: 15:43:24.929]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Ocenił kandydata [PID: 889281] |	 Wynik cząstkowy: 3
[Czas: 15:43:24.929]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Ocenił kandydata [PID: 889281] |	 Wynik cząstkowy: 48
[Czas: 15:43:24.929]	[Komisja B] [PID: 889243] |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Ocenił kandydata [PID: 889281] |	 Wynik cząstkowy: 76
[Czas: 15:43:24.929]	[Komisja B] [PID: 889243] |	 Kandydat [PID: 889281] |	 ZDAŁ B |	 Wynik: 42.33 pkt
[Czas: 15:43:24.930]	[Komisja B] [PID: 889243] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Zadał kandydatowi [PID: 889282] treść nr: 36
[Czas: 15:43:24.930]	[Komisja B] [PID: 889243] |	 Pytanie nr: 2 |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Zadał kandydatowi [PID: 889282] treść nr: 46
[Czas: 15:43:24.930]	[Komisja B] [PID: 889243] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Zadał kandydatowi [PID: 889282] treść nr: 24
[Czas: 15:43:25.132]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Ocenił kandydata [PID: 889282] |	 Wynik cząstkowy: 55
[Czas: 15:43:25.132]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Ocenił kandydata [PID: 889282] |	 Wynik cząstkowy: 56
[Czas: 15:43:25.132]	[Komisja B] [PID: 889243] |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Ocenił kandydata [PID: 889282] |	 Wynik cząstkowy: 56
[Czas: 15:43:25.133]	[Komisja B] [PID: 889243] |	 Kandydat [PID: 889282] |	 ZDAŁ B |	 Wynik: 55.67 pkt
[Czas: 15:43:25.354]	[Komisja B] [PID: 889243] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Zadał kandydatowi [PID: 889284] treść nr: 32
[Czas: 15:43:25.354]	[Komisja B] [PID: 889243] |	 Pytanie nr: 2 |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Zadał kandydatowi [PID: 889284] treść nr: 6
[Czas: 15:43:25.354]	[Komisja B] [PID: 889243] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Zadał kandydatowi [PID: 889284] treść nr: 15
[Czas: 15:43:25.569]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Ocenił kandydata [PID: 889284] |	 Wynik cząstkowy: 8
[Czas: 15:43:25.569]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Ocenił kandydata [PID: 889284] |	 Wynik cząstkowy: 91
[Czas: 15:43:25.569]	[Komisja B] [PID: 889243] |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Ocenił kandydata [PID: 889284] |	 Wynik cząstkowy: 26
[Czas: 15:43:25.569]	[Komisja B] [PID: 889243] |	 Kandydat [PID: 889284] |	 ZDAŁ B |	 Wynik: 41.67 pkt
[Czas: 15:43:25.570]	[Komisja B] [PID: 889243] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Zadał kandydatowi [PID: 889285] treść nr: 13
[Czas: 15:43:25.570]	[Komisja B] [PID: 889243] |	 Pytanie nr: 2 |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Zadał kandydatowi [PID: 889285] treść nr: 27
[Czas: 15:43:25.570]	[Komisja B] [PID: 889243] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Zadał kandydatowi [PID: 889285] treść nr: 30
[Czas: 15:43:25.772]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Ocenił kandydata [PID: 889285] |	 Wynik cząstkowy: 39
[Czas: 15:43:25.772]	[Komisja B] [PID: 889243] |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Ocenił kandydata [PID: 889285] |	 Wynik cząstkowy: 67
[Czas: 15:43:25.772]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Ocenił kandydata [PID: 889285] |	 Wynik cząstkowy: 56
[Czas: 15:43:25.773]	[Komisja B] [PID: 889243] |	 Kandydat [PID: 889285] |	 ZDAŁ B |	 Wynik: 54.00 pkt
[Czas: 15:43:25.773]	[Komisja B] [PID: 889243] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Zadał kandydatowi [PID: 889286] treść nr: 5
[Czas: 15:43:25.774]	[Komisja B] [PID: 889243] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Zadał kandydatowi [PID: 889286] treść nr: 9
[Czas: 15:43:25.774]	[Komisja B] [PID: 889243] |	 Pytanie nr: 3 |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Zadał kandydatowi [PID: 889286] treść nr: 10
[Czas: 15:43:25.975]	[Komisja B] [PID: 889243] |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Ocenił kandydata [PID: 889286] |	 Wynik cząstkowy: 70
[Czas: 15:43:25.975]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Ocenił kandydata [PID: 889286] |	 Wynik cząstkowy: 3
[Czas: 15:43:25.975]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Ocenił kandydata [PID: 889286] |	 Wynik cząstkowy: 13
[Czas: 15:43:25.976]	[Komisja B] [PID: 889243] |	 Kandydat [PID: 889286] |	 OBLAŁ B |	 Wynik: 28.67 pkt
[Czas: 15:43:25.976]	[Komisja B] [PID: 889243] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Zadał kandydatowi [PID: 889287] treść nr: 7
[Czas: 15:43:25.976]	[Komisja B] [PID: 889243] |	 Pytanie nr: 2 |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Zadał kandydatowi [PID: 889287] treść nr: 44
[Czas: 15:43:25.977]	[Komisja B] [PID: 889243] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Zadał kandydatowi [PID: 889287] treść nr: 4
[Czas: 15:43:26.178]	[Komisja B] [PID: 889243] |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Ocenił kandydata [PID: 889287] |	 Wynik cząstkowy: 66
[Czas: 15:43:26.178]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Ocenił kandydata [PID: 889287] |	 Wynik cząstkowy: 39
[Czas: 15:43:26.178]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Ocenił kandydata [PID: 889287] |	 Wynik cząstkowy: 61
[Czas: 15:43:26.178]	[Komisja B] [PID: 889243] |	 Kandydat [PID: 889287] |	 ZDAŁ B |	 Wynik: 55.33 pkt
[Czas: 15:43:26.179]	[Komisja B] [PID: 889243] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Zadał kandydatowi [PID: 889288] treść nr: 33
[Czas: 15:43:26.179]	[Komisja B] [PID: 889243] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Zadał kandydatowi [PID: 889288] treść nr: 8
[Czas: 15:43:26.179]	[Komisja B] [PID: 889243] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Zadał kandydatowi [PID: 889288] treść nr: 17
[Czas: 15:43:26.380]	[Komisja B] [PID: 889243] |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Ocenił kandydata [PID: 889288] |	 Wynik cząstkowy: 44
[Czas: 15:43:26.380]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Ocenił kandydata [PID: 889288] |	 Wynik cząstkowy: 76
[Czas: 15:43:26.380]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Ocenił kandydata [PID: 889288] |	 Wynik cząstkowy: 53
[Czas: 15:43:26.380]	[Komisja B] [PID: 889243] |	 Kandydat [PID: 889288] |	 ZDAŁ B |	 Wynik: 57.67 pkt
[Czas: 15:43:26.380]	[Komisja B] [PID: 889243] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Zadał kandydatowi [PID: 889289] treść nr: 2
[Czas: 15:43:26.381]	[Komisja B] [PID: 889243] |	 Pytanie nr: 2 |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Zadał kandydatowi [PID: 889289] treść nr: 37
[Czas: 15:43:26.381]	[Komisja B] [PID: 889243] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Zadał kandydatowi [PID: 889289] treść nr: 43
[Czas: 15:43:26.582]	[Komisja B] [PID: 889243] |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Ocenił kandydata [PID: 889289] |	 Wynik cząstkowy: 79
[Czas: 15:43:26.582]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Ocenił kandydata [PID: 889289] |	 Wynik cząstkowy: 3
[Czas: 15:43:26.582]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Ocenił kandydata [PID: 889289] |	 Wynik cząstkowy: 80
[Czas: 15:43:26.582]	[Komisja B] [PID: 889243] |	 Kandydat [PID: 889289] |	 ZDAŁ B |	 Wynik: 54.00 pkt
[Czas: 15:43:26.588]	[Komisja B] [PID: 889243] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Zadał kandydatowi [PID: 889290] treść nr: 7
[Czas: 15:43:26.588]	[Komisja B] [PID: 889243] |	 Pytanie nr: 2 |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Zadał kandydatowi [PID: 889290] treść nr: 6
[Czas: 15:43:26.588]	[Komisja B] [PID: 889243] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Zadał kandydatowi [PID: 889290] treść nr: 26
[Czas: 15:43:26.790]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Ocenił kandydata [PID: 889290] |	 Wynik cząstkowy: 42
[Czas: 15:43:26.790]	[Komisja B] [PID: 889243] |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Ocenił kandydata [PID: 889290] |	 Wynik cząstkowy: 49
[Czas: 15:43:26.790]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Ocenił kandydata [PID: 889290] |	 Wynik cząstkowy: 14
[Czas: 15:43:26.791]	[Komisja B] [PID: 889243] |	 Kandydat [PID: 889290] |	 ZDAŁ B |	 Wynik: 35.00 pkt
[Czas: 15:43:26.796]	[Komisja B] [PID: 889243] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Zadał kandydatowi [PID: 889292] treść nr: 34
[Czas: 15:43:26.796]	[Komisja B] [PID: 889243] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Zadał kandydatowi [PID: 889292] treść nr: 9
[Czas: 15:43:26.796]	[Komisja B] [PID: 889243] |	 Pytanie nr: 3 |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Zadał kandydatowi [PID: 889292] treść nr: 4
[Czas: 15:43:27.002]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Ocenił kandydata [PID: 889292] |	 Wynik cząstkowy: 70
[Czas: 15:43:27.002]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Ocenił kandydata [PID: 889292] |	 Wynik cząstkowy: 73
[Czas: 15:43:27.002]	[Komisja B] [PID: 889243] |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Ocenił kandydata [PID: 889292] |	 Wynik cząstkowy: 7
[Czas: 15:43:27.002]	[Komisja B] [PID: 889243] |	 Kandydat [PID: 889292] |	 ZDAŁ B |	 Wynik: 50.00 pkt
[Czas: 15:43:27.012]	[Komisja B] [PID: 889243] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Zadał kandydatowi [PID: 889293] treść nr: 1
[Czas: 15:43:27.013]	[Komisja B] [PID: 889243] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Zadał kandydatowi [PID: 889293] treść nr: 12
[Czas: 15:43:27.013]	[Komisja B] [PID: 889243] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Zadał kandydatowi [PID: 889293] treść nr: 28
[Czas: 15:43:27.218]	[Komisja B] [PID: 889243] |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Ocenił kandydata [PID: 889293] |	 Wynik cząstkowy: 22
[Czas: 15:43:27.218]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Ocenił kandydata [PID: 889293] |	 Wynik cząstkowy: 11
[Czas: 15:43:27.218]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Ocenił kandydata [PID: 889293] |	 Wynik cząstkowy: 9
[Czas: 15:43:27.219]	[Komisja B] [PID: 889243] |	 Kandydat [PID: 889293] |	 OBLAŁ B |	 Wynik: 14.00 pkt
[Czas: 15:43:27.220]	[Komisja B] [PID: 889243] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Zadał kandydatowi [PID: 889294] treść nr: 33
[Czas: 15:43:27.220]	[Komisja B] [PID: 889243] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Zadał kandydatowi [PID: 889294] treść nr: 34
[Czas: 15:43:27.220]	[Komisja B] [PID: 889243] |	 Pytanie nr: 3 |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Zadał kandydatowi [PID: 889294] treść nr: 20
[Czas: 15:43:27.425]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Ocenił kandydata [PID: 889294] |	 Wynik cząstkowy: 72
[Czas: 15:43:27.425]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Ocenił kandydata [PID: 889294] |	 Wynik cząstkowy: 17
[Czas: 15:43:27.425]	[Komisja B] [PID: 889243] |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Ocenił kandydata [PID: 889294] |	 Wynik cząstkowy: 50
[Czas: 15:43:27.426]	[Komisja B] [PID: 889243] |	 Kandydat [PID: 889294] |	 ZDAŁ B |	 Wynik: 46.33 pkt
[Czas: 15:43:27.427]	[Komisja B] [PID: 889243] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Zadał kandydatowi [PID: 889295] treść nr: 50
[Czas: 15:43:27.427]	[Komisja B] [PID: 889243] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Zadał kandydatowi [PID: 889295] treść nr: 31
[Czas: 15:43:27.427]	[Komisja B] [PID: 889243] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Zadał kandydatowi [PID: 889295] treść nr: 27
[Czas: 15:43:27.633]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Ocenił kandydata [PID: 889295] |	 Wynik cząstkowy: 62
[Czas: 15:43:27.633]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Ocenił kandydata [PID: 889295] |	 Wynik cząstkowy: 37
[Czas: 15:43:27.633]	[Komisja B] [PID: 889243] |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Ocenił kandydata [PID: 889295] |	 Wynik cząstkowy: 41
[Czas: 15:43:27.634]	[Komisja B] [PID: 889243] |	 Kandydat [PID: 889295] |	 ZDAŁ B |	 Wynik: 46.67 pkt
[Czas: 15:43:27.636]	[Komisja B] [PID: 889243] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Zadał kandydatowi [PID: 889296] treść nr: 48
[Czas: 15:43:27.636]	[Komisja B] [PID: 889243] |	 Pytanie nr: 2 |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Zadał kandydatowi [PID: 889296] treść nr: 17
[Czas: 15:43:27.637]	[Komisja B] [PID: 889243] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Zadał kandydatowi [PID: 889296] treść nr: 11
[Czas: 15:43:27.839]	[Komisja B] [PID: 889243] |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Ocenił kandydata [PID: 889296] |	 Wynik cząstkowy: 74
[Czas: 15:43:27.839]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Ocenił kandydata [PID: 889296] |	 Wynik cząstkowy: 93
[Czas: 15:43:27.839]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Ocenił kandydata [PID: 889296] |	 Wynik cząstkowy: 98
[Czas: 15:43:27.839]	[Komisja B] [PID: 889243] |	 Kandydat [PID: 889296] |	 ZDAŁ B |	 Wynik: 88.33 pkt
[Czas: 15:43:27.839]	[Komisja B] [PID: 889243] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Zadał kandydatowi [PID: 889297] treść nr: 6
[Czas: 15:43:27.840]	[Komisja B] [PID: 889243] |	 Pytanie nr: 2 |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Zadał kandydatowi [PID: 889297] treść nr: 28
[Czas: 15:43:27.840]	[Komisja B] [PID: 889243] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Zadał kandydatowi [PID: 889297] treść nr: 20
[Czas: 15:43:28.041]	[Komisja B] [PID: 889243] |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Ocenił kandydata [PID: 889297] |	 Wynik cząstkowy: 10
[Czas: 15:43:28.041]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Ocenił kandydata [PID: 889297] |	 Wynik cząstkowy: 0
[Czas: 15:43:28.041]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Ocenił kandydata [PID: 889297] |	 Wynik cząstkowy: 31
[Czas: 15:43:28.041]	[Komisja B] [PID: 889243] |	 Kandydat [PID: 889297] |	 OBLAŁ B |	 Wynik: 13.67 pkt
[Czas: 15:43:28.042]	[Komisja B] [PID: 889243] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Zadał kandydatowi [PID: 889298] treść nr: 23
[Czas: 15:43:28.043]	[Komisja B] [PID: 889243] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Zadał kandydatowi [PID: 889298] treść nr: 37
[Czas: 15:43:28.043]	[Komisja B] [PID: 889243] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Zadał kandydatowi [PID: 889298] treść nr: 39
[Czas: 15:43:28.244]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Ocenił kandydata [PID: 889298] |	 Wynik cząstkowy: 84
[Czas: 15:43:28.244]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Ocenił kandydata [PID: 889298] |	 Wynik cząstkowy: 72
[Czas: 15:43:28.244]	[Komisja B] [PID: 889243] |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Ocenił kandydata [PID: 889298] |	 Wynik cząstkowy: 51
[Czas: 15:43:28.244]	[Komisja B] [PID: 889243] |	 Kandydat [PID: 889298] |	 ZDAŁ B |	 Wynik: 69.00 pkt
[Czas: 15:43:28.245]	[Komisja B] [PID: 889243] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Zadał kandydatowi [PID: 889299] treść nr: 14
[Czas: 15:43:28.245]	[Komisja B] [PID: 889243] |	 Pytanie nr: 2 |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Zadał kandydatowi [PID: 889299] treść nr: 44
[Czas: 15:43:28.246]	[Komisja B] [PID: 889243] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Zadał kandydatowi [PID: 889299] treść nr: 24
[Czas: 15:43:28.447]	[Komisja B] [PID: 889243] |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Ocenił kandydata [PID: 889299] |	 Wynik cząstkowy: 32
[Czas: 15:43:28.447]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Ocenił kandydata [PID: 889299] |	 Wynik cząstkowy: 46
[Czas: 15:43:28.448]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Ocenił kandydata [PID: 889299] |	 Wynik cząstkowy: 21
[Czas: 15:43:28.448]	[Komisja B] [PID: 889243] |	 Kandydat [PID: 889299] |	 ZDAŁ B |	 Wynik: 33.00 pkt
